	0.7482725083827972	180.909
269	0.9903182685375214	259.9623
270	0.3467690646648407	345.0564
271	0.70321986079216	516.9832
272	0.059670627117157	328.6308
273	0.4161213934421539	408.0721
274	0.772609531879425	439.4321
275	0.1290416419506073	258.5609
276	0.4855110943317413	560.4531
277	0.8419431746006012	192.7241
278	0.1984126269817352	360.4319
279	0.5548447370529175	283.6344
280	0.9113141894340516	112.1016
281	0.2677462995052338	462.0133
282	0.6242157220840454	447.5461
283	0.98064786195755	158.7239
284	0.3371359407901764	419.4359
285	0.693549394607544	215.9257
286	0.0500375032424927	305.0392
287	0.4064509272575378	741.4583
288	0.7629016935825348	182.3276
289	0.1193711757659912	445.2908
290	0.4758219420909882	167.3576
291	0.8322727084159851	544.6768
292	0.1887235045433044	417.2802
293	0.5451742708683014	-8.610712
294	0.9016250371932985	244.9242
295	0.2580758035182953	346.8237
296	0.6145265996456146	426.9073
297	0.9709960520267488	60.1105
298	0.3274281322956085	503.7256
299	0.6839162707328796	384.1769
300	0.0403296947479248	215.7272
301	0.3968178629875183	538.3863
302	0.7532312273979187	374.9813
303	0.1097193956375122	-60.67314
304	0.4661514759063721	243.3569
305	0.8226209580898285	222.385
306	0.1790530681610107	744.4985
307	0.5355224907398224	177.3436
308	0.8919546008110046	207.2309
309	0.2484240531921387	390.1377
310	0.6048561632633209	185.0534
311	0.961306929588318	335.9799
312	0.3177576959133148	349.2933
313	0.6742084920406342	362.6116
314	0.0306592583656311	174.8725
315	0.3871100544929504	352.4184
316	0.743560791015625	489.5562
317	0.1000115871429443	87.95175
318	0.4564623534679413	476.3363
319	0.8129318058490753	261.8583
320	0.1694012582302094	264.4514
321	0.5258333683013916	360.7007
322	0.8823028206825256	338.8956
323	0.2387349009513855	334.8334
324	0.5952043831348419	315.6659
325	0.9516364634037018	365.5945
326	0.3081059157848358	571.8767
327	0.6645379960536957	602.837
328	0.0210261344909668	192.6092
329	0.3774395883083344	146.2371
330	0.7339276969432831	348.705
331	0.0903411209583282	393.9874
332	0.446829229593277	504.2805
333	0.8032426834106445	392.9473
334	0.1597121059894562	249.4819
335	0.5161629319190979	233.4191
336	0.8726136982440948	369.1512
337	0.2290644645690918	404.9984
338	0.5855152606964111	100.1294
339	0.941966027021408	159.1355
340	0.298416793346405	369.8155
341	0.654867559671402	445.288
342	0.0113183557987213	199.4052
343	0.36780646443367	552.3158
344	0.7242198884487152	351.0092
345	0.0807080268859863	439.0213
346	0.4371214509010315	504.2604
347	0.7936095893383026	391.7697
348	0.1500229835510254	-0.5436726
349	0.5065111219882965	205.2612
350	0.8629432320594788	279.2502
351	0.2194126844406128	351.9626
352	0.5758447647094727	192.9836
353	0.9323142170906068	326.7326
354	0.2887463569641113	547.0085
355	0.645215779542923	414.0878
356	0.0016478896141052	450.4747
357	0.3580986559391022	274.0922
358	0.7145494520664215	355.5565
359	0.0710001885890961	8.936092
360	0.4274509847164154	199.5643
361	0.7839017808437347	370.2773
362	0.1403525471687317	319.1664
363	0.4968033134937286	333.187
364	0.8532727658748627	322.4813
365	0.2097235321998596	329.2449
366	0.566193014383316	274.721
367	0.9226251244544984	200.0757
368	0.2790945470333099	578.0638
369	0.6355266571044922	80.72168
370	0.9919961392879486	141.209
371	0.3484282195568085	316.5496
372	0.7048976719379425	367.5632
373	0.0613297522068024	45.50676
374	0.4178178906440735	293.2926
375	0.7742313146591187	147.8694
376	0.1307194530963898	343.4073
377	0.4871328771114349	622.3681
378	0.8436209857463837	136.9501
379	0.2000530958175659	241.1292
380	0.5565038621425629	40.0079
381	0.9129546582698822	436.1967
382	0.2694054245948792	387.7794
383	0.6258561909198761	278.3887
384	0.982306957244873	60.5446
385	0.3387577533721924	603.4395
386	0.6952085494995117	509.1759
387	0.0516592860221863	306.179
388	0.4081100821495056	375.9143
389	0.7645981907844543	445.4957
390	0.1210116446018219	426.2883
391	0.4774997532367706	417.1951
392	0.8339131772518158	293.4554
393	0.1904013156890869	238.5991
394	0.5468333959579468	248.8126
395	0.9033028781414032	405.1575
396	0.2597349584102631	526.5511
397	0.6162044107913971	452.8062
398	0.972636491060257	34.64093
399	0.3291060030460358	280.8627
400	0.6855380833148956	238.3049
401	0.0419888496398926	114.1222
402	0.3984396457672119	469.9715
403	0.7548904120922089	583.087
404	0.1113412082195282	98.99344
405	0.4677919447422028	301.6845
406	0.8242427408695221	614.7567
407	0.180693507194519	194.3457
408	0.5371443033218384	133.2054
409	0.8936137557029724	-1.666986
410	0.2500645220279694	266.3782
411	0.6065153181552887	180.9514
412	0.9629847407341005	385.8611
413	0.3194168508052826	365.4276
414	0.6758862733840942	332.8124
415	0.0323184132575989	106.9812
416	0.3887878358364105	506.9156
417	0.7452199459075928	233.4802
418	0.1017080843448639	91.35744
419	0.4581215083599091	356.6602
420	0.8146096169948578	429.1503
421	0.171023041009903	319.8819
422	0.5275111794471741	303.967
423	0.8839245736598969	334.0768
424	0.2403940558433533	420.1534
425	0.5968448519706726	215.5723
426	0.9532955884933472	415.9413
427	0.3097463846206665	95.89929
428	0.6661971509456635	192.9787
429	0.0226479470729828	230.3979
430	0.3790986835956573	529.5586
431	0.7355494797229767	284.9951
432	0.0920002460479736	-117.2157
433	0.4484510719776154	238.7564
434	0.8049018383026123	58.38649
435	0.161389946937561	286.9312
436	0.5178034007549286	540.1685
437	0.8742915093898773	153.3012
438	0.2307049334049225	148.1825
439	0.5871930420398712	261.7502
440	0.9436251521110536	200.6627
441	0.3000946342945099	444.1543
442	0.6565267145633698	454.6929
443	0.0129961669445038	281.4275
444	0.3694282472133636	319.1672
445	0.7258977293968201	414.3241
446	0.0823298096656799	304.5497
447	0.4387806057929993	360.5612
448	0.7952313423156738	194.9737
449	0.1516821384429932	301.3864
450	0.5081329345703125	334.6132
451	0.8645837008953094	325.4565
452	0.2210344672203064	430.45
453	0.5774852335453033	197.5541
454	0.9339546859264374	352.4365
455	0.2904054522514343	68.41017
456	0.6468562483787537	617.666
457	0.003307044506073	376.9561
458	0.3597764670848846	209.2868
459	0.7162085771560669	235.0322
460	0.0726780295372009	336.3738
461	0.4291101396083832	305.53
462	0.7855795621871948	396.2702
463	0.1420116722583771	177.2943
464	0.4984998106956482	523.2424
465	0.8549132645130157	150.3182
466	0.2114014029502869	245.3967
467	0.5678147971630096	283.8936
468	0.9243029356002808	375.6439
469	0.2807350158691406	240.9816
470	0.63718581199646	265.3984
471	0.9936365783214568	320.7363
472	0.3500873744487762	479.8857
473	0.7065381407737732	464.9214
474	0.0629889070987701	263.846
475	0.4194397032260895	154.3709
476	0.7758904695510864	470.9351
477	0.1323412358760834	453.7353
478	0.4887920022010803	231.2533
479	0.8452427983283997	328.3539
480	0.2016935348510742	474.2977
481	0.5581816732883453	695.284
482	0.9145951271057128	241.1751
483	0.2710832357406616	457.26
484	0.6275153458118439	166.1132
485	0.9839847683906556	291.0911
486	0.3404169082641602	487.5293
487	0.6968863308429718	472.8163
488	0.0533184409141541	-104.7969
489	0.4097878932952881	197.6482
490	0.7662200033664703	295.7777
491	0.1226894557476044	247.3779
492	0.4791215360164642	247.3201
493	0.8355723321437836	123.3959
494	0.1920230984687805	422.1082
495	0.5484738647937775	259.7009
496	0.9049246311187744	510.2936
497	0.2613754272460938	285.181
498	0.6178262531757355	231.2454
499	0.9742956757545472	148.5319
500	0.3307464718818665	419.3003
501	0.687197208404541	307.0585
502	0.0436480045318604	164.0147
503	0.4000987708568573	382.9392
504	0.7565682232379913	351.6025
505	0.1130003333091736	78.00161
506	0.4694697856903076	422.9411
507	0.8259018957614899	336.6546
508	0.1823900043964386	208.198
509	0.5388034284114838	249.6271
510	0.8952915370464325	299.2661
511	0.2517049908638	625.872
512	0.6081930994987488	94.37268
513	0.964606523513794	214.6291
514	0.3210946619510651	423.3632
515	0.6775267422199249	258.9119
516	0.0339775383472443	281.4491
517	0.3904283046722412	217.4854
518	0.7468791007995605	296.4272
519	0.1033298373222351	79.80273
520	0.4597806334495544	557.7728
521	0.8162314295768738	313.5841
522	0.1726821959018707	168.6225
523	0.5291329622268677	213.2691
524	0.8855837285518646	111.341
525	0.242034524679184	570.7922
526	0.5984852910041809	304.3217
527	0.9549734592437744	275.8941
528	0.3113868236541748	204.4473
529	0.6678749918937683	75.82951
530	0.0243071019649506	349.4412
531	0.3807765543460846	403.5078
532	0.7372086644172668	390.711
533	0.0936780869960785	134.1704
534	0.4501101970672607	311.3377
535	0.8065796494483948	288.978
536	0.163011759519577	292.1246
537	0.5194812119007111	591.8871
538	0.8759132921695709	193.6583
539	0.2323640882968903	407.0512
540	0.5888148546218872	179.9908
541	0.9452656209468842	339.4575
542	0.3017163872718811	338.4776
543	0.6581671833992004	373.8344
544	0.0146366059780121	93.1797
545	0.3710874021053314	434.0916
546	0.7275381982326508	329.8357
547	0.0839889645576477	157.469
548	0.4404584169387817	435.8976
549	0.7968904972076416	297.0378
550	0.1533599495887756	49.91479
551	0.5097920596599579	460.1905
552	0.8662615120410919	395.1226
553	0.2226936221122742	298.0328
554	0.5791817307472229	212.8889
555	0.9355951845645905	457.6549
556	0.2920832931995392	525.0396
557	0.6484967172145844	444.9926
558	0.0049848258495331	289.0051
559	0.3614169359207153	488.2716
560	0.7178863883018494	523.2305
561	0.074318528175354	196.1671
562	0.430769294500351	340.2241
563	0.7872200608253479	160.087
564	0.1436708569526672	166.0909
565	0.5001216232776642	451.5615
566	0.8565723896026611	365.3719
567	0.2130231559276581	289.5699
568	0.5694739520549774	295.9761
569	0.9259247481822968	294.5113
570	0.2823754847049713	369.1579
571	0.6388636231422424	521.574
572	0.9952770471572876	187.0111
573	0.3517651855945587	469.0105
574	0.7081972658634186	372.5222
575	0.0646667182445526	247.2671
576	0.4210987985134125	395.0661
577	0.7775682806968689	506.2799
578	0.1340003907680511	334.5433
579	0.4904698133468628	290.2446
580	0.846901923418045	200.1885
581	0.2033713757991791	440.8157
582	0.5598034858703613	126.0452
583	0.91629159450531	244.36
584	0.2727050185203552	280.2953
585	0.6291558146476746	282.8161
586	0.9856065809726716	356.4752
587	0.3420573770999908	517.1349
588	0.6985081136226654	238.9944
589	0.0549775958061218	56.7572
590	0.4114283323287964	399.429
591	0.7678791284561157	319.1283
592	0.1243298947811127	278.488
593	0.4807807207107544	256.6921
594	0.8372501730918884	200.2566
595	0.1936822533607483	569.0309
596	0.5501517355442047	296.3419
597	0.9065838158130646	276.9851
598	0.2630719542503357	320.855
599	0.6194853484630585	254.3048
600	0.9759734869003296	172.7938
601	0.3323869407176971	484.2306
602	0.6888750493526459	323.509
603	0.045288473367691	242.6662
604	0.4017765820026398	313.6585
605	0.758208692073822	242.4988
606	0.1146781444549561	468.0215
607	0.4711102545261383	243.2402
608	0.8275610208511353	202.9456
609	0.1840117871761322	363.2662
610	0.5404625833034515	291.5846
611	0.8969133496284485	180.1363
612	0.2533641457557678	255.5496
613	0.6098148822784424	120.2825
614	0.9662656784057616	86.42343
615	0.3227164447307587	528.0113
616	0.6791672110557556	208.0641
617	0.0356553494930267	-1.871746
618	0.3920687735080719	562.6478
619	0.748556911945343	357.4558
620	0.1049889922142029	114.7406
621	0.4614584445953369	513.3022
622	0.8178905546665192	234.7689
623	0.1743600070476532	70.16344
624	0.5307920873165131	349.0559
625	0.8872615694999695	327.2864
626	0.2436937093734741	521.1574
627	0.6001631319522858	213.7393
628	0.956595242023468	-114.2415
629	0.3130833506584167	305.7291
630	0.6694968044757843	468.5512
631	0.0259475409984589	132.4017
632	0.3823983371257782	541.7407
633	0.7388491332530975	313.0575
634	0.0953185558319092	296.6881
635	0.4517693519592285	176.3109
636	0.8082201182842255	293.5433
637	0.1646708846092224	296.2591
638	0.5211216509342194	238.3596
639	0.8775724470615387	297.4597
640	0.2340418696403503	180.8319
641	0.5904739797115326	386.0489
642	0.946943461894989	231.5432
643	0.3033755421638489	373.8999
644	0.65986368060112	409.4008
645	0.0162770748138428	216.2978
646	0.3727652132511139	302.9473
647	0.7291786372661591	170.6218
648	0.0856667757034302	211.9859
649	0.4420988857746124	191.8248
650	0.7985683083534241	491.4402
651	0.1550004184246063	353.2921
652	0.5114698708057404	391.6329
653	0.8679019808769226	411.965
654	0.2243527472019196	448.1939
655	0.5808035135269165	317.4039
656	0.9372542798519136	440.0906
657	0.2937050759792328	264.5526
658	0.6501559019088745	281.1347
659	0.0066066384315491	162.9602
660	0.3630574345588684	433.9342
661	0.7195082008838654	425.843
662	0.0759589970111847	526.8884
663	0.4324471056461334	358.6107
664	0.7888792157173157	303.6759
665	0.1453486680984497	89.12048
666	0.5017807483673096	504.0214
667	0.858250230550766	137.5165
668	0.2146823108196259	395.3308
669	0.5711517632007599	272.6389
670	0.9275838434696198	319.4669
671	0.2840533256530762	480.2068
672	0.640485405921936	325.0769
673	0.9969735443592072	154.0412
674	0.3533869683742523	540.347
675	0.709875077009201	165.395
676	0.0662885308265686	421.2322
677	0.4227392673492432	255.2146
678	0.7791900634765625	231.9939
679	0.1356595158576965	62.76406
680	0.4921102821826935	297.1786
681	0.8485610783100128	470.736
682	0.2050118446350098	272.7639
683	0.5614626407623291	203.7906
684	0.9179133772850036	526.7167
685	0.274364173412323	492.6084
686	0.6308335959911346	591.7661
687	0.9872657358646392	216.6747
688	0.3437538743019104	352.7047
689	0.7001672685146332	125.0592
690	0.0566554367542267	242.7325
691	0.4130688607692719	528.831
692	0.769556999206543	385.2769
693	0.1259703934192657	228.0415
694	0.4824585318565369	126.5881
695	0.8388906121253967	277.1549
696	0.1953600645065308	344.8944
697	0.5517922043800354	340.3448
698	0.908261626958847	258.3023
699	0.2646937370300293	196.8134
700	0.6211445033550262	402.6682
701	0.9775952994823456	608.3957
702	0.3340460360050201	170.2904
703	0.6904968321323395	315.5042
704	0.0469475984573364	230.4576
705	0.4033983945846558	560.7535
706	0.7598491609096527	358.0788
707	0.1162999272346497	320.7585
708	0.472750723361969	287.2023
709	0.8292388319969177	265.1467
710	0.1856709420681	79.50677
711	0.5421403646469116	486.4173
712	0.8985724747180939	315.2368
713	0.2550419569015503	255.2076
714	0.6114740371704102	192.8564
715	0.9679434895515442	181.5655
716	0.3243755698204041	344.124
717	0.6808450520038605	402.6018
718	0.0372771322727203	179.8111
719	0.3937653005123138	160.0325
720	0.7501786649227142	173.9665
721	0.1066668331623077	424.0303
722	0.4630802869796753	272.1553
723	0.8195310533046722	302.8535
724	0.1760005056858063	89.77043
725	0.5324512720108032	449.6285
726	0.8889020383358002	356.5192
727	0.2453528046607971	217.2287
728	0.6018036007881165	-2.310333
729	0.9582543969154358	499.1057
730	0.3147051334381104	425.6927
731	0.6711559295654297	375.4339
732	0.0276253819465637	324.4563
733	0.384057492017746	384.3
734	0.7405456006526947	479.411
735	0.0969590246677399	75.60842
736	0.4534471333026886	387.5382
737	0.8098605871200562	256.2384
738	0.1663487255573273	75.56216
739	0.5227808058261871	562.8011
740	0.8792502582073212	479.7983
741	0.235682338476181	341.1199
742	0.5921518206596375	307.7852
743	0.9485839009284972	158.6412
744	0.3050533533096313	130.7254
745	0.6614854633808136	237.4806
746	0.0179362297058105	244.7559
747	0.3743870258331299	366.4897
748	0.7308377921581268	241.0615
749	0.0872885584831238	281.8614
750	0.4437393248081207	240.9979
751	0.8001901209354401	590.2197
752	0.156640887260437	67.24162
753	0.513091653585434	276.9496
754	0.8695611655712128	353.081
755	0.2260305881500244	128.3949
756	0.5824626982212067	190.9425
757	0.9389321208000184	547.1295
758	0.2953642606735229	268.5714
759	0.6518336832523346	142.6437
760	0.0082657933235168	443.1335
761	0.3647352457046509	676.7255
762	0.7211673557758331	137.3263
763	0.0776554942131042	233.2926
764	0.434068888425827	536.3181
765	0.7905570268630981	259.152
766	0.1469704508781433	372.2552
767	0.5034212172031403	400.6063
768	0.8598719835281372	357.002
769	0.2163414359092712	201.1996
770	0.5727922320365906	247.902
771	0.9292429983615876	307.8624
772	0.2856937944889069	494.1072
773	0.6421445310115814	276.2427
774	0.9985953271389008	461.3925
775	0.3550460934638977	445.3141
776	0.711496889591217	210.9937
777	0.067947655916214	-74.61395
778	0.4244357645511627	314.8042
779	0.7808492183685303	151.3212
780	0.137337327003479	266.3304
781	0.4937507510185242	528.1797
782	0.8502388596534729	397.5171
783	0.2066523134708405	613.7254
784	0.5631404519081116	122.6538
785	0.9195725619792938	415.5319
786	0.2760420143604279	277.5332
787	0.6324740946292877	381.9338
788	0.988943576812744	349.81
789	0.345375657081604	342.51
790	0.7018264532089233	24.15874
791	0.0582771897315979	237.2568
792	0.4147279858589172	434.6065
793	0.7711787819862366	309.829
794	0.1276295483112335	221.1714
795	0.4840803146362305	420.0434
796	0.8405310809612274	405.3444
797	0.1969818770885468	277.5432
798	0.5534326434135437	387.6984
799	0.9099020957946776	140.5257
800	0.2663528621196747	403.5454
801	0.6228223145008087	274.6989
802	0.979254424571991	128.4605
803	0.335723876953125	482.6973
804	0.6921559870243073	325.2981
805	0.0486254096031189	219.4709
806	0.4050575196743011	536.8387
807	0.7615269720554352	297.3113
808	0.1179590821266174	275.3396
809	0.4744472205638885	234.4442
810	0.8308606147766113	144.9509
811	0.1873487532138824	556.5239
812	0.5437621772289276	428.017
813	0.9002129435539246	287.2831
814	0.2566823959350586	262.7636
815	0.6131331920623779	101.4006
816	0.9695839583873748	477.9403
817	0.3260347545146942	278.1964
818	0.6824855506420135	457.1032
819	0.0389363169670105	366.0942
820	0.3953870832920074	193.653
821	0.7518378496170044	279.7691
822	0.1082886457443237	278.5787
823	0.4647394120693207	514.4397
824	0.8212275505065918	202.7263
825	0.177640974521637	256.8038
826	0.5341290831565857	293.3185
827	0.8905425369739532	492.6529
828	0.247030645608902	546.6832
829	0.6034627556800842	64.71737
830	0.959932178258896	486.254
831	0.3163642883300781	561.889
832	0.6728337407112122	182.7232
833	0.0292658507823944	153.5025
834	0.3857353031635284	378.3678
835	0.7421673834323883	364.0271
836	0.0986181795597076	219.0512
837	0.4550689458847046	214.8778
838	0.8115197122097015	241.0191
839	0.1679704785346985	209.6493
840	0.5244212746620178	294.6567
841	0.8808720707893372	437.8393
842	0.2373228073120117	245.164
843	0.593773603439331	370.3545
844	0.9502430260181428	366.599
845	0.306693822145462	357.0451
846	0.663144588470459	359.6612
847	0.0196140706539154	216.0674
848	0.3760461509227753	368.2508
849	0.7325156331062317	162.3477
850	0.0889477431774139	244.8573
851	0.4454171657562256	359.4871
852	0.8018492758274078	269.5334
853	0.1583373844623566	207.6022
854	0.5147508382797241	271.4782
855	0.8712389469146729	358.9241
856	0.227652370929718	330.5081
857	0.5841405093669891	151.8615
858	0.9405539333820344	190.1299
859	0.2970233857631683	499.7774
860	0.6534741520881653	387.6764
861	0.0099249482154846	222.66
862	0.3663757145404816	280.1265
863	0.7228264808654785	304.8333
864	0.0792772471904755	139.0052
865	0.4357280433177948	368.4814
866	0.7921788096427917	447.7299
867	0.1486295759677887	192.9545
868	0.505080372095108	608.0291
869	0.861531138420105	331.3415
870	0.2180192768573761	131.7631
871	0.5744326710700989	137.2666
872	0.93092080950737	-23.29466
873	0.2873342633247375	452.908
874	0.6438223719596863	258.7175
875	0.0002544820308685	461.53
876	0.3567239046096802	421.5204
877	0.7131560146808624	104.3764
878	0.0696254968643188	-86.43542
879	0.4260575771331787	347.941
880	0.7825270295143127	117.2357
881	0.138959139585495	239.9072
882	0.4954099357128143	425.6222
